TTPIAmapid_0279,,,,,bibid_00980,TTPIA Box 015 Folder 07,TTPIA Separated maps box 02,MICROFILM V10001 Reel 0062 Section 021,No copyright in the US,"Department of Resources and Development, Land and Survey","Map 02: Civic center site, Nantaku, Moen Islands.",178.12.06.06. Storage vaults. Land records. Truk.,"Department of Resources and Development, Land and Survey",,[1970 / 1971],1 folder,Text,archival record,"Includes cartographic material, correspondence, and reports. Storage vaults, land records and land application for capital improvement project, Truk Islands",eng,land homesteads applications$$land projects$$organization administrative management records management correspondence directives and reports management,Chuuk,,,,,,Chuuk,,,,,,,,,,; ,,"Includes cartographic material, correspondence, and reports. Storage vaults, land records and land application for capital improvement project, Truk Islands",,,00984,,95404(4),,retain,,02 of 03,0,0,0,,,,Reel scan: automated use copy,UHM automated scan,Reel 0062 Frame 0104, , / 
TTPIAmapid_0305,,,,,bibid_00990,TTPIA Box 015 Folder 14,TTPIA Separated maps box 02,MICROFILM V10001 Reel 0062 Section 031,No copyright in the US,"Department of Resources and Development, Land and Survey","Map 02: Map no. KOL.-1 Serial no. 14, Net Municipality.",178.12.07.06. Storage vaults. Land records. Ponape.,"Department of Resources and Development, Land and Survey",,[1970 / 1972],1 folder,Text,archival record,"Includes cartographic material, correspondence, and reports. Land use for land management and record vaults and the capital improvement project application, Ponape Islands.",eng,land acquistion titles$$land projects$$public works construction maintenance and repairs projects capital improvement projects,Pohnpei,,,,,,,Pohnpei,,,,,,,,,; ,,"Includes cartographic material, correspondence, and reports. Land use for land management and record vaults and the capital improvement project application, Ponape Islands.",,,00994,Map no. KOL.-1 Serial no. 14,95404(4),,retain,,02 of 03,0,0,0,,,,Reel scan: automated use copy,UHM automated scan,Reel 0062 Frame 0151, , / 
TTPIAmapid_0312,,,,,bibid_01002,TTPIA Box 015 Folder 18,TTPIA Separated maps box 02,MICROFILM V10001 Reel 0062 Section 041,No copyright in the US,"Department of Resources and Development, Land and Survey","Map 02: [Topographic photo map, DUD area sheet 5 of 12].",178.12.08.04. Civic Center area. Marshall Islands.,"Department of Resources and Development, Land and Survey",,[1971],70 pages,Text,archival record,"Includes cartographic material, correspondence, and reports. Allocation of land for a public library, courthouse and land records vault at Majuro Atoll, Marshall Islands.",eng,land claims$$land leases government land$$public works construction maintenance and repairs projects,Marshall Islands$$Majuro Atoll$$Uliga Island,,,,,,,,,Marshall Islands,$$Majuro Atoll$$Uliga Island,,,,,,; ,,"Includes cartographic material, correspondence, and reports. Allocation of land for a public library, courthouse and land records vault at Majuro Atoll, Marshall Islands.",,,01006,,95404(4),,retain,,02 of 03,0,0,0,,,,Reel scan: automated use copy,UHM automated scan,Reel 0062 Frame 0220, , / 
TTPIAmapid_0483,TTPIAIid_35083,,,,bibid_09210,TTPIA MISC Box 11,TTPIA Separated maps box 13,MICROFILM V10001 Reel 0543 Section 003,No copyright in the US,Attorney General,"Map 02: PB-25 A, Airai Municipality Delul Rock Mountain map, EBAS claim 195.","Student roster, FY 1971-1972.",,1980-1987,1966,1 folder,Text,archival record,"Includes administrative records, cartogrpahic material, and correspondence. Financial sources.",eng,education schools and facilities financing$$education students,Palau$$Airai,,,,Palau,,,,,,$$Airai,1971,1972,,,,; ,,"Includes administrative records, cartogrpahic material, and correspondence. Financial sources.",,,,PB-25 A,,,,retained,02 of 03,,,,,,,,,, , / 
TTPIAmapid_0639,TTPIAIid_00851,,https://evols.library.manoa.hawaii.edu/handle/10524/66882,,bibid_01041,TTPIA Box 030 Folder 03,TTPIA Separated maps box 03,MICROFILM V10001 Reel 0067 Section 003,No copyright in the US,"Department of Resources and Development, Land and Survey",Map 02: Proposed boundary Micronesian Line Leashold tract no. 1338 part Rapugau land square 3 section 4.,178.17.02 part 1. Allocation. Lease of Government land. Mariana Islands.,"Department of Resources and Development, Land and Survey",1980-1987,1967,4 folders,Text,archival record,"Includes administrative records, correspondence, and reports. Lease of public lands in the Mariana Islands.",eng,land agreements$$land leases$$land leases government land,Northern Mariana Islands$$Saipan,,Northern Mariana Islands,,,,,,,,$$Saipan,,,,,1 of 4,; ,,"Includes administrative records, correspondence, and reports. Lease of public lands in the Mariana Islands.",,,,,LS 178.17.02 part 1,75353(5),,retain,02 of 03,3,3,0,0,,,,Reel scan: automated use copy,UHM automated scan, , / 
TTPIAmapid_0696,TTPIAIid_00880,,https://evols.library.manoa.hawaii.edu/handle/10524/66882,,bibid_00709,TTPIA Box 032 Folder 20,TTPIA Separated maps Box 03,MICROFILM V10001 Reel 0046 Section 025$$Reel 0048 Section 001,No copyright in the US,"Department of Resources and Development, Land and Survey","Map 02: 2018/67, proposed lease for North Pacific Development Co., land square 23 section 2.","178.17.02.22 part 1. Public land lease. North Pacific Development Company, Inc.","Department of Resources and Development, Land and Survey",1980-1987,1967,1 folder,Text,archival record,"Includes cartographic material, correspondence, and reports. ",eng,economic development commerce and industry business conditions$$land leases$$land leases government land,Northern Mariana Islands$$Tinian,,Northern Mariana Islands,,,,,,,,$$Tinian,1967,1973,,,1 of 2,; ,,"Includes cartographic material, correspondence, and reports. ",,,,2018/67,LS 178.17.02.22 part 1,75359(1),,retain,02 of 03,3,0,0,0,,,,Reel scan: automated use copy,UHM automated scan, , / 
TTPIAmapid_0636,TTPIAIid_00846,,https://evols.library.manoa.hawaii.edu/handle/10524/66882,,bibid_01069,TTPIA Box 029 Folder 06,TTPIA Separated maps box 03,MICROFILM V10001 Reel 0069 Section 004,No copyright in the US,"Department of Resources and Development, Land and Survey","Map 02: dwg # KE-1, Serial 6, sheet 2, Proposed severance surveys, Ebeye Capitol Improvements Program. ",178.16.08.02. Land Development Program. Ebeye.,"Department of Resources and Development, Land and Survey",1980-1987,1971,1 folder,Text,archival record,Includes correspondence and reports. Land agreement and rental review to land lease owner - Ebeye land development program.,eng,land acquistion grants cessions purchase rental$$land agreements$$land leases,Marshall Islands$$Kwajalein Atoll$$Ebeye Island,,,,,,,,,Marshall Islands,$$Kwajalein Atoll$$Ebeye Island,1966,1971,,,,; ,,Includes correspondence and reports. Land agreement and rental review to land lease owner - Ebeye land development program.,,,,"wg # KE-1, Serial 6,",LS 178.16.08.02,75353(5),,retain,02 of 03,0,0,0,0,"Map 01-03: Dwg # KE-1, Serial 6, sheets 1, 2 and 3 of 3, Proposed severance surveys, Ebeye Capitol Improvements Program.",,,Reel scan: automated use copy,UHM automated scan, , / 
TTPIAmapid_0220,,,,,bibid_00971,TTPIA Box 014 Folder 30,TTPIA Separated maps box 02,MICROFILM V10001 Reel 0062 Section 012,No copyright in the US,"Department of Resources and Development, Land and Survey","Map 02: SK-151/64 Civil Action 300, Ksau and Renguul dispute.",178.12.04.09. Dry docking facility. Peleliu.,"Department of Resources and Development, Land and Survey",,1964,,Text,archival record,"Includes cartographic material, correspondence, and reports. Land use for dry docking facility at Peleliu, Palau Islands.",eng,land projects$$public works transportation installations boat channels docks piers terminals,Palau$$Peleliu,,,,Palau,,,,,,$$Peleliu,,,1, folder,,; ,,"Includes cartographic material, correspondence, and reports. Land use for dry docking facility at Peleliu, Palau Islands.",,,00975,SK-151/64,95404(4),,retain,,02 of 04,,,,,,,Reel scan: automated use copy,UHM automated scan,Reel 0062 Frame 0045, , / 
TTPIAmapid_0255,,,,,bibid_00974,TTPIA Box 014 Folder 38,TTPIA Separated maps box 02,MICROFILM V10001 Reel 0062 Section 015,No copyright in the US,"Department of Resources and Development, Land and Survey",Map 02: 5020/69 Agricultre station and Pol yard sites tract no. 50034 and 50033.,178.12.05.05. Pol yard and agricultural station.,"Department of Resources and Development, Land and Survey",,1969,,Text,archival record,"Includes cartographic material, correspondence, and reports. Agricultural lease agreement, receipt of rent payment and land used for seabees, Yap Islands.",eng,land agreements$$land homesteads$$land leases government land,Yap$$Dachngar$$Rull,,,,,Yap,,,,,$$Dachngar$$Rull,,,1, folder,,; ,,"Includes cartographic material, correspondence, and reports. Agricultural lease agreement, receipt of rent payment and land used for seabees, Yap Islands.",,,00978,5020/69,95404(4),,retain,,02 of 04,,,,,,,Reel scan: automated use copy,UHM automated scan,Reel 0062 Frame 0061, , / 
TTPIAmapid_0156,TTPIAIid_00620,,,,bibid_00934,TTPIA Box 014 Folder 03,TTPIA Separated maps Box 01,MICROFILM V10001 Reel 0058 Section 013,No copyright in the US,"Department of Resources and Development, Land and Survey",Map 02: [floor plan].,178.12.00.03. Storage vaults. Land records. General.,"Department of Resources and Development, Land and Survey",,1966 / 1971,1 map,Text,archival record,A map.,eng,land acquistion$$land acquistion grants cessions purchase rental$$land projects,Northern Mariana Islands$$Saipan$$Capitol Hill,,Northern Mariana Islands,,,,,,,,$$Saipan$$Capitol Hill,,,1, map,,; ,,A map.,,,00938,,95404(3),,retain,item,02 of 04,0,0,0,Map 1-2: [floor plan]. Map 3: Land registry building for all districts. Map 4: Land managemnt building for all districts.,,,Reel scan: automated use copy,UHM automated scan,Reel 0058 Frame 0084, , / 
TTPIAmapid_0173,TTPIAIid_00627,,,,bibid_00937,TTPIA Box 014 Folder 08,TTPIA Separated maps Box 01,MICROFILM V10001 Reel 0058 Section 016,No copyright in the US,"Department of Resources and Development, Land and Survey",Map 02: 2086/68 proposed radio station (KJQR).,178.12.02.03. KJQR radio. Mariana Islands.,"Department of Resources and Development, Land and Survey",,1968 / 1971,1 map,Text,archival record,A map.,eng,communications broadcast stations$$land acquistion grants cessions purchase rental$$land acquistion titles,Northern Mariana Islands$$Saipan,,Northern Mariana Islands,,,,,,,,$$Saipan,,,1, map,,; ,,A map.,,,00941,,95404(3),,retain,item,02 of 04,0,0,0,Map 1-3: 2086/68 proposed radio station (KJQR).,,,Reel scan: automated use copy,UHM automated scan,Reel 0058 Frame 0098, , / 
TTPIAmapid_0151,TTPIAIid_00615,,,,bibid_00926,TTPIA Box 013 Folder 28,TTPIA Separated maps Box 01,MICROFILM V10001 Reel 0058 Section 005,No copyright in the US,"Department of Resources and Development, Land and Survey","Map 02: Uliga island 8-unit apartment buildings, plot plan, drawing M-7088.",178.11.08.01. Staff apartments. Majuro. FY 1970.,"Department of Resources and Development, Land and Survey",,1969 / 1971,1 map,Text,archival record,A map.,eng,land acquistion$$land acquistion titles$$public works buildings housing,Marshall Islands$$Majuro Atoll,,,,,,,,,Marshall Islands,$$Majuro Atoll,,,1, map,,; ,,A map.,,,00930,,95404(3),,retain,item,02 of 04,0,0,0,"Map 1: Topographic map DUD area, US Army, Drawing 15-04-01 sheet 7 of 12. Map 2: Uliga island 8-unit apartment buildings, plot plan, drawing M-7088. Map 3: Unila island 8-unit apartment bldgs, drawing M-7088 revised. Map 4: location plat of the old hospital area.",,,Reel scan: automated use copy,UHM automated scan,Reel 0058 Frame 0033, , / 
TTPIAmapid_0007,TTPIAIid_00023,,,,bibid_07812,TTPIA MISC box 01,TTPIA Separated maps Box 01,MICROFILM V10001 Reel 0465 Section 002$$Reel 0466 Section 002,No copyright in the US,"Department of Resources and Development, Land and Survey",Map 02: 004-A-02 revision (parcel 004-A-01).,004 A 00. Lease agreements. Ponape.,,,1971 / 1974,1 map,Text,archival record,A map.,eng$$pon,land acquistion titles$$land leases,Pohnpei,,,,,,,Pohnpei,,,,,,1, map,,; ,,A map.,,,07842$$08072,,?,,retain,item,02 of 04,0,0,0,Map 1: 004-A-03 subdivision consolidation. Map 2: 004-A-02 revision (parcel 004-A-01). Map 3: 004-A-01 Pohnlik area. Map 4: 004-A-00 Pohnlik area.,,,,,Reel 0465 Frame 0005$$Reel 0466 Frame 0001, , / 
TTPIAmapid_0033,TTPIAIid_00594,,,,bibid_00910,TTPIA Box 013 Folder 07,TTPIA Separated maps Box 01,MICROFILM V10001 Reel 0056 Section 030,No copyright in the US,"Department of Resources and Development, Land and Survey",Map 02: Capitol Hill housing area.,"178.11.01. Land for construction sites of staff housing at Capitol Hill, Saipan. Allocation.","Department of Resources and Development, Land and Survey",,1971 / 1980,1 map,Text,archival record,A map.,eng,housing assignment and vacancy card files individual housing unit cards$$land acquistion$$public works buildings housing,Northern Mariana Islands$$Saipan,,Northern Mariana Islands,,,,,,,,$$Saipan,,,1, map,,; ,,A map.,,,00914,,95404(3),,retain,item,02 of 04,0,0,0,Map 1: housing site plan and property overlay. Map 2: Capitol Hill housing area. Map 3: real estate requiements. Map 4: housing plan property overlay.,,,Reel scan: automated use copy,UHM automated scan,Reel 0056 Frame 0174, , / 
TTPIAmapid_0290,,,,,bibid_00987,TTPIA Box 015 Folder 11,TTPIA Separated maps box 02,MICROFILM V10001 Reel 0062 Section 028,No copyright in the US,"Department of Resources and Development, Land and Survey",Map 02: map no. 216 severance map Ponape District broadcasting station.,178.12.07.03. WSZD radio. Ponape.,"Department of Resources and Development, Land and Survey",,1965,1 folder,Text,archival record,"Includes cartographic material, correspondence, and reports. Letters regarding radio station site, land lots and application for land capital improvement project, Ponape Islands.",eng,land homesteads applications$$land projects,Pohnpei,,,,,,,Pohnpei,,,,,,,,,; ,,"Includes cartographic material, correspondence, and reports. Letters regarding radio station site, land lots and application for land capital improvement project, Ponape Islands.",,,00991,map no. 216,95404(4),,retain,,02 of 04,0,0,0,,,,Reel scan: automated use copy,UHM automated scan,Reel 0062 Frame 0137, , / 
TTPIAmapid_0330,,,,,bibid_00992,TTPIA Box 015 Folder 31,TTPIA Separated maps box 02,MICROFILM V10001 Reel 0062 Section 033,No copyright in the US,"Department of Resources and Development, Land and Survey",Map 02: 7020/69 Tract no. 70011 boundary map government occupied buildings area.,178.12.09.05. Youngstrom estate lease.,"Department of Resources and Development, Land and Survey",,1969,1 folder,Text,archival record,"Includes cartographic material, correspondence, and reports. Land lease, claim and agreement, Youhgstorm estate lease, Ponape Islands.",eng,land agreements$$land claims$$land leases,Kosrae,,,,,,,,Kosrae,,,,,,,,; ,,"Includes cartographic material, correspondence, and reports. Land lease, claim and agreement, Youhgstorm estate lease, Ponape Islands.",,,00996,7020/69,95404(4),,retain,,02 of 04,0,0,0,,,,Reel scan: automated use copy,UHM automated scan,Reel 0062 Frame 0165, , / 
TTPIAmapid_0286,,,,,bibid_00986,TTPIA Box 015 Folder 09,TTPIA Separated maps box 02,MICROFILM V10001 Reel 0062 Section 027,No copyright in the US,"Department of Resources and Development, Land and Survey",Map 02: Street elevation.,178.12.07.01. Land management office space. Ponape.,"Department of Resources and Development, Land and Survey",,1970,1 folder,Text,archival record,"Includes cartographic material, correspondence, and reports. Land management office space and land lease agreement, Ponape Islands.",eng,land agreements$$land leases$$land projects,Pohnpei,,,,,,,Pohnpei,,,,,,,,,; ,,"Includes cartographic material, correspondence, and reports. Land management office space and land lease agreement, Ponape Islands.",,,00990,,95404(4),,retain,,02 of 04,0,0,0,,,,Reel scan: automated use copy,UHM automated scan,Reel 0062 Frame 0135, , / 
TTPIAmapid_0419,,,,,bibid_01017,TTPIA Box 027 (TEMP),TTPIA Separated maps box 02,MICROFILM V10001 Reel 0065 Section 006$$Reel 0067 Section 001,No copyright in the US,"Department of Resources and Development, Land and Survey",Map 02: Road re-alignment around Neawo Elementary School.,178.15.06.01. Homesteading. Moen. Southfield Subdivision.,"Department of Resources and Development, Land and Survey",,1970,1 folder,Text,archival record,"Includes cartographic material, correspondence and reports. Schematic plan and narrative for a residential subdivision, southfield report plans for residential subdivision of public lands, Truk District. Prepared by Mark H. Clemmens.",eng,land homesteads$$land leases government land$$land projects,Chuuk$$Moen Island$$Neawo Village,,,,,,Chuuk,,,,$$Moen Island$$Neawo Village,,,,,,; ,,"Includes cartographic material, correspondence and reports. Schematic plan and narrative for a residential subdivision, southfield report plans for residential subdivision of public lands, Truk District. Prepared by Mark H. Clemmens.",,,01021$$01042,,75353(4),,retain,,02 of 04,,,,,,,Reel scan: automated use copy,UHM automated scan,Reel 0065 Frame 0208$$Reel 0067 Frame 0000, , / 
TTPIAmapid_0275,,,,,bibid_00979,TTPIA Box 015 Folder 06,TTPIA Separated maps box 02,MICROFILM V10001 Reel 0062 Section 020,No copyright in the US,"Department of Resources and Development, Land and Survey",Map 02: Reefer plant.,"178.12.06.05. Reefer plant, Moen","Department of Resources and Development, Land and Survey",,[1970 / 1977],1 folder,Text,archival record,"Includes cartographic material, correspondence, and reports. Letters regarding reefer plant, application for capital improvement project and also agreements included, Truk Islands.",eng,land agreements$$land homesteads applications$$public works construction maintenance and repairs projects capital improvement projects,Chuuk,,,,,,Chuuk,,,,,,,,,,; ,,"Includes cartographic material, correspondence, and reports. Letters regarding reefer plant, application for capital improvement project and also agreements included, Truk Islands.",,,00983,,95404(4),,retain,,02 of 04,0,0,0,,,,Reel scan: automated use copy,UHM automated scan,Reel 0062 Frame 0097, , / 
TTPIAmapid_0282,,,,,bibid_00985,TTPIA Box 015 Folder 08,TTPIA Separated maps box 02,MICROFILM V10001 Reel 0062 Section 026,No copyright in the US,"Department of Resources and Development, Land and Survey",Map 02: Kolonia Harbor site plan.,178.12.07. Government buildings. Ponape.,"Department of Resources and Development, Land and Survey",,[1970 / 1978],1 folder,Text,archival record,"Includes cartographic material, correspondence, and reports. Government building sites, land certification and application, Ponape Islands.",eng,land homesteads$$land homesteads applications$$land homesteads certificates of compliance,Pohnpei$$Kolonia,,,,,,,Pohnpei,,,$$Kolonia,,,,,,; ,,"Includes cartographic material, correspondence, and reports. Government building sites, land certification and application, Ponape Islands.",,,00989,,95404(4),,retain,,02 of 04,0,0,0,,,,Reel scan: automated use copy,UHM automated scan,Reel 0062 Frame 0130, , / 
TTPIAmapid_0308,,,,,bibid_00998,TTPIA Box 015 Folder 17,TTPIA Separated maps box 02,MICROFILM V10001 Reel 0062 Section 039,No copyright in the US,"Department of Resources and Development, Land and Survey",Map 02: [Topographic photo map],178.12.08.03. WSZO radio. Marshall Islands.,"Department of Resources and Development, Land and Survey",,[1971],1 folder,Text,archival record,"Includes cartographic material, correspondence and reports. Allocation of land for use of capital improvement project in the Marshall Islands.",eng,land hearings decisions ownership determination$$land projects$$public works construction maintenance and repairs,Marshall Islands$$Majuro Atoll$$Uliga Island,,,,,,,,,Marshall Islands,$$Majuro Atoll$$Uliga Island,,,,,,; ,,"Includes cartographic material, correspondence and reports. Allocation of land for use of capital improvement project in the Marshall Islands.",,,01002,,95404(4),,retain,,02 of 04,0,0,0,,,,Reel scan: automated use copy,UHM automated scan,Reel 0062 Frame 0198, , / 
TTPIAmapid_0569,TTPIAIid_00828,,https://evols.library.manoa.hawaii.edu/handle/10524/66882,,bibid_01008$$bibid_01073,TTPIA Box 027 Folder 01,TTPIA Separated maps box 03,MICROFILM V10001 Reel 0065 Section 002$$Reel 0069 Section 006,No copyright in the US,"Department of Resources and Development, Land and Survey","Map 02: 2074/68, Property map Tanapag redevelopment site.",178.16.02.01 part 2. Tanapag development project.,"Department of Resources and Development, Land and Survey",1980-1987,1968,1 folder,Text,archival record,"Includes cartographic material, correspondence, and reports. Private and public lands for a development project at Tanapag, Saipan. Designation of certain lots within Tanapag area, village homestead sites, Saipan.",eng,land acquistion condemnation$$land homesteads deeds$$land projects,Northern Mariana Islands$$Saipan$$Tanapag Village,,Northern Mariana Islands,,,,,,,,$$Saipan$$Tanapag Village,,,,,2 of 2,; ,,"Includes cartographic material, correspondence, and reports. Private and public lands for a development project at Tanapag, Saipan. Designation of certain lots within Tanapag area, village homestead sites, Saipan.",,,,2074/68,LS 178.16.02.01 part 2,75353(4),,retain,02 of 04,4,0,0,0,,,,Reel scan: automated use copy,UHM automated scan, , / 
TTPIAmapid_0477,TTPIAIid_01759,,,,bibid_00433,TTPIA Box 075 (TEMP),TTPIA Separated maps box 13,MICROFILM V10001 Reel 0028 Section 002,No copyright in the US,"Department of Resources and Development, Land and Survey","Map 02: 4010/68, Property map of Flores Datsuo Johnson Mokko of Koror",178.35.04. Private land leases. Palau.,"Department of Resources and Development, Land and Survey",1980-1987,1968,1 folder,Text,archival record,"Includes correspondence. Leasing, deeding and titling public and private lands acquired by the TTPI government, Palau ditrict.",eng,land acquistion$$land acquistion titles$$land leases,Palau$$Koror,,,,Palau,,,,,,$$Koror,1968,1979,,,,; ,,"Includes correspondence. Leasing, deeding and titling public and private lands acquired by the TTPI government, Palau ditrict.",,,,4010/68,LS 178.35.04,80126(2),,retain,02 of 04,4,0,0,0,"Map1: SK-536/78, property plat of W.C.T.C Shopping Center area K-102B, Dngeronger of Koror$$Map 2: 4010/68, Property map of Flores Datsuo Johnson Mokko of Koror$$Map 3: 4012/68, property map of Setsuko Antonio, Mokko of Koror$$Map 4: 4014/68, Maria Obkal claim no. 65, Ngerielb of Ngermid Hamlet, Koror Municipality",,,Reel scan: automated use copy,UHM automated scan, , / 
TTPIAmapid_0214,,,,,bibid_00968,TTPIA Box 014 Folder 26,TTPIA Separated maps box 02,MICROFILM V10001 Reel 0062 Section 009,No copyright in the US,"Department of Resources and Development, Land and Survey",Map 02: Proposed site for public safety facility.,"178.12.04.05. Police, jail and fire station. Koror. FY70.","Department of Resources and Development, Land and Survey",,1970,,Text,archival record,"Includes cartographic material, correspondence, and reports. Allocation of land for construction and applications on lands for capital improvement.",eng,land homesteads applications$$land projects,Palau$$Koror,,,,Palau,,,,,,$$Koror,,,1, folder,,; ,,"Includes cartographic material, correspondence, and reports. Allocation of land for construction and applications on lands for capital improvement.",,,00972,,95404(4),,retain,,02 of 05,,,,,,,Reel scan: automated use copy,UHM automated scan,Reel 0062 Frame 0034, , / 
TTPIAmapid_0388,,,,,bibid_00920,TTPIA Box 023 (TEMP),TTPIA Separated maps box 02,MICROFILM V10001 Reel 0057 Section 002,No copyright in the US,"Department of Resources and Development, Land and Survey",Map 02: Proposed land commission building sheet 2 of 4.,178.14.09 part 3. Land Commission. Kosrae.,"Department of Resources and Development, Land and Survey",,1976,5 folders,Text,archival record,"Includes cartographic material and correspondence. Periodical: Ponape Land Gazette (OCoLC: 11558950). Determination of land ownerships, Kosrae island. Periodical: Ponape Land Gazette.",eng$$pon,land hearings decisions ownership determination$$land tenure land customs,Kosrae,,,,,,,,Kosrae,,,,,1, folder,,; ,,"Includes cartographic material and correspondence. Periodical: Ponape Land Gazette (OCoLC: 11558950). Determination of land ownerships, Kosrae island. Periodical: Ponape Land Gazette.",,,00924,,75353(2),,retain,,02 of 05,,,,,,,Reel scan: automated use copy$$https://hdl.handle.net/10524/70622,UHM automated scan,Reel 0057 Frame 0005, , / 
TTPIAmapid_0147,TTPIAIid_00614,,,,bibid_00927,TTPIA Box 013 Folder 27,TTPIA Separated maps Box 01,MICROFILM V10001 Reel 0058 Section 006,No copyright in the US,"Department of Resources and Development, Land and Survey","Map 02: proposed duplex staff house site, Rita.",178.11.08. Staff housing. Marshall Islands,"Department of Resources and Development, Land and Survey",,1967 / 1971,1 map,Text,archival record,A map.,eng,land acquistion$$land acquistion easements rights of way$$public works buildings housing,Marshall Islands$$Kwajalein Atoll$$Ebeye Island$$Majuro Atoll,,,,,,,,,Marshall Islands,$$Kwajalein Atoll$$Ebeye Island$$Majuro Atoll,,,1, map,,; ,,A map.,,,00931,,95404(3),,retain,item,02 of 05,0,0,0,"Map 1: proposed duplex staff house site, Uliga. Map 2: proposed duplex staff house site, Rita. Map 3: studio apartment, revised floor plan. Map 4: Duplex renovation.",,,Reel scan: automated use copy,UHM automated scan,Reel 0058 Frame 0038, , / 
TTPIAmapid_0054,TTPIAIid_00599,,,,bibid_00916,TTPIA Box 013 Folder 12,TTPIA Separated maps Box 01,MICROFILM V10001 Reel 0056 Section 036,No copyright in the US,"Department of Resources and Development, Land and Survey",Map 02: drawing no. SH-69173 Site plan Kagman staff houses.,178.11.02.04. Staff housing. Kagman.,"Department of Resources and Development, Land and Survey",,1968 / 1971,1 map,Text,archival record,A map.,eng,land acquistion titles$$land leases government land$$public works buildings housing,Northern Mariana Islands$$Saipan$$Kagman,,Northern Mariana Islands,,,,,,,,$$Saipan$$Kagman,,,1, map,,; ,,A map.,,,00920,,95404(3) (75359(3)?),,retain,item,02 of 05,0,0,0,"Maps 1-2: drawing no. SH-69173 Site plan Kagman staff houses. Map 3: [staff housing plan]. Map 4-5: Drawing 2061/68, preliminary topography for staff housing.",,,Reel scan: automated use copy,UHM automated scan,Reel 0056 Frame 0200, , / 
TTPIAmapid_0110,TTPIAIid_00609,,,,bibid_00918,TTPIA Box 013 Folder 22,TTPIA Separated maps Box 01,MICROFILM V10001 Reel 0056 Section 038,No copyright in the US,"Department of Resources and Development, Land and Survey",Map 02: 6016/70 retention area no. 1.,178.11.06.01. Staff apartments. Moen.,"Department of Resources and Development, Land and Survey",,1969 / 1972,1 map,Text,archival record,A map.,eng,housing$$land acquistion titles$$public works buildings housing,Chuuk$$Moen Island,,,,,,Chuuk,,,,$$Moen Island,,,1, map,,; ,,A map.,,,00922,,95404(3),,retain,item,02 of 05,0,0,0,"Map 1: 6001, TM-1, administration area ""a"". Map 2: 6016/70 retention area no. 1. Map 3: 6024/69 Nob hill housing area. Map 4: proposed site boundary for staff apartments. Map 5: 6024/69 Nob hill housing area.",,,Reel scan: automated use copy,UHM automated scan,Reel 0056 Frame 0210, , / 
TTPIAmapid_0142,TTPIAIid_00612,,,,bibid_00924,TTPIA Box 013 Folder 25,TTPIA Separated maps Box 01,MICROFILM V10001 Reel 0058 Section 003,No copyright in the US,"Department of Resources and Development, Land and Survey",Map 02: 7199/64 housing retention area no. 3.,178.11.07.01. Staff apartments. Kolonia. FY70.,"Department of Resources and Development, Land and Survey",,1969 / 1973,1 map,Text,archival record,A map.,eng,land acquistion$$land acquistion titles$$public works buildings housing,Pohnpei$$Kolonia,,,,,,,Pohnpei,,,$$Kolonia,,,1, map,,; ,,A map.,,,00928,,95404(3),,retain,item,02 of 05,0,0,0,"Map 1: 7002/69 tract no. 70,002. Map 2: 7199/64 housing retention area no. 3. Map 3: 7002/69 tract no. 70,002. Map 4: no KOL-1, serial no. 14, Net Municipality. Map 5: 7002/69 tract no. 70,002. ",,,Reel scan: automated use copy,UHM automated scan,Reel 0058 Frame 0023, , / 
TTPIAmapid_0189,TTPIAIid_00636,,,,x,TTPIA Box 014 Folder 17,TTPIA Separated maps Box 01,xxnot filmed?,No copyright in the US,"Department of Resources and Development, Land and Survey",Map 02: [E.A. no. 121].,"178.12.02.12. Acquisition, Blanco. Civic Center","Department of Resources and Development, Land and Survey",,,1 map,Text,archival record,A map.,eng,public works buildings,Northern Mariana Islands$$Saipan,,Northern Mariana Islands,,,,,,,,$$Saipan,,,1, map,,; ,,A map.,,,,,,,retain,item,02 of 05,0,0,0,Map 1-2: [E.A. no. 121]. Map 3: [Susepe Village E.A. no. 121]. Map 4: 2089/68 Property survey proposed civic center site. Map 5: unreadable,,,,,, , / 
TTPIAmapid_0423,,,,,bibid_01014,TTPIA Box 027 (TEMP),TTPIA Separated maps box 02,MICROFILM V10001 Reel 0065 Section 005,No copyright in the US,"Department of Resources and Development, Land and Survey",Map 02: 7079/70 Ponape Islands agricultural homesteading sites.,178.15.07 part 1. Homesteading. Ponape.,"Department of Resources and Development, Land and Survey",,1970,4 folders,Text,archival record,"Includes cartographic material and correspondence. General correspondence and quitclaim deeds regarding agriculture and homesteading, Ponape District.",eng,economic development agriculture$$land homesteads$$land homesteads deeds,Pohnpei,,,,,,,Pohnpei,,,,,,,,,; ,,"Includes cartographic material and correspondence. General correspondence and quitclaim deeds regarding agriculture and homesteading, Ponape District.",,,01018,7079/70,75353(4),,retain,,02 of 05,,,,,,,Reel scan: automated use copy,UHM automated scan,Reel 0065 Frame 0157, , / 
